"V1"	"V2"	"V3"	"V4"
"29"	"patient.breast_carcinoma_primary_surgical_procedure_name"	"0.071464267866067"	"lumpectomy ,mastectomy nos ,modified radical mastectomy ,NA ,other ,"
"30"	"patient.breast_carcinoma_progesterone_receptor_status"	"0.125937031484258"	"indeterminate ,NA ,negative ,positive ,"
"31"	"patient.breast_carcinoma_surgical_procedure_name"	"0.208895552223888"	"lumpectomy ,modified radical mastectomy ,NA ,other ,simple mastectomy ,"
"34"	"patient.clinical_cqcf.consent_or_death_status"	"1"	"consented ,deceased ,waiver ,"
"39"	"patient.clinical_cqcf.histological_type"	"0.604697651174413"	"infiltrating carcinoma nos ,infiltrating ductal carcinoma ,infiltrating lobular carcinoma ,medullary carcinoma ,metaplastic carcinoma ,metaplastic ductal carcinoma ,mixed histology (please specify) ,mucinous carcinoma ,other  specify ,"
"40"	"patient.clinical_cqcf.history_of_neoadjuvant_treatment"	"1"	"NA ,no ,yes, pharmaceutical treatment prior to resection ,"
"41"	"patient.clinical_cqcf.normal_tissue_anatomic_site"	"0.575212393803098"	"breast ,NA ,other ,"
"42"	"patient.clinical_cqcf.normal_tissue_proximity"	"0.519179316315378"	"distal (>2cm) ,NA ,"
"48"	"patient.cytokeratin_immunohistochemistry_staining_method_micrometastasis_indicator"	"0.676661669165417"	"NA ,no ,yes ,"
"54"	"patient.days_to_last_known_alive"	"1"	"315 ,412 ,NA ,"
"55"	"patient.distant_metastasis_present_ind2"	"0.267366316841579"	"NA ,no ,yes ,"
"57"	"patient.drugs.drug.10.bcr_drug_barcode"	"1"	"NA ,tcga-a2-a0ew-d59521 ,tcga-ao-a03n-d20929 ,tcga-e2-a107-d17821 ,tcga-gm-a2da-d47223 ,"
"58"	"patient.drugs.drug.10.bcr_drug_uuid"	"1"	"01259757-dd3d-4df9-9686-9cb07ae8a150 ,154b47fc-b1d3-491d-9ea5-29af63f4e160 ,182b47e5-ff2d-4bd1-a5d1-ebd1c0cdd4c0 ,b90f3a89-5cdc-406e-b9b8-c850c6c5dd76 ,NA ,"
"60"	"patient.drugs.drug.10.day_of_form_completion"	"1"	"14 ,23 ,24 ,28 ,NA ,"
"61"	"patient.drugs.drug.10.days_to_drug_therapy_end"	"1"	"1718 ,1828 ,242 ,4435 ,NA ,"
"62"	"patient.drugs.drug.10.days_to_drug_therapy_start"	"1"	"1425 ,165 ,1814 ,4347 ,NA ,"
"63"	"patient.drugs.drug.10.drug_name"	"1"	"denosumab ,megace ,NA ,paclitaxel ,"
"64"	"patient.drugs.drug.10.measure_of_response"	"1"	"clinical progressive disease ,NA ,"
"65"	"patient.drugs.drug.10.month_of_form_completion"	"1"	"1 ,5 ,8 ,9 ,NA ,"
"66"	"patient.drugs.drug.10.number_cycles"	"1"	"12 ,2 ,NA ,"
"67"	"patient.drugs.drug.10.prescribed_dose"	"1"	"140 ,80 ,NA ,"
"68"	"patient.drugs.drug.10.prescribed_dose_units"	"1"	"mg ,mg/m2 ,NA ,"
"69"	"patient.drugs.drug.10.regimen_indication"	"1"	"adjuvant ,NA ,recurrence ,"
"71"	"patient.drugs.drug.10.regimen_number"	"1"	"10 ,2 ,NA ,"
"72"	"patient.drugs.drug.10.route_of_administrations.route_of_administration"	"1"	"intravenous (iv) ,NA ,"
"73"	"patient.drugs.drug.10.therapy_ongoing"	"1"	"NA ,no ,"
"74"	"patient.drugs.drug.10.therapy_types.therapy_type"	"1"	"ancillary ,chemotherapy ,hormone therapy ,NA ,"
"76"	"patient.drugs.drug.10.total_dose"	"1"	"1680 ,280 ,NA ,"
"77"	"patient.drugs.drug.10.total_dose_units"	"1"	"mg ,NA ,"
"78"	"patient.drugs.drug.10.tx_on_clinical_trial"	"1"	"NA ,no ,"
"79"	"patient.drugs.drug.10.year_of_form_completion"	"1"	"2011 ,2012 ,2013 ,2014 ,NA ,"
"80"	"patient.drugs.drug.11.bcr_drug_barcode"	"1"	"NA ,tcga-a2-a0ew-d59522 ,tcga-ao-a03n-d20930 ,tcga-e2-a107-d17823 ,tcga-gm-a2da-d47224 ,"
"81"	"patient.drugs.drug.11.bcr_drug_uuid"	"1"	"66bf0675-e5ac-453d-b319-3e0dce3c4c2a ,b6bdb863-8723-4e39-981c-050bd35d2153 ,c4226dfd-8e7a-4898-acd6-2e907f30dd99 ,c89e1f88-a478-4697-9540-2ac63a295747 ,NA ,"
"83"	"patient.drugs.drug.11.day_of_form_completion"	"1"	"14 ,23 ,24 ,28 ,NA ,"
"84"	"patient.drugs.drug.11.days_to_drug_therapy_end"	"1"	"1722 ,1842 ,333 ,4494 ,NA ,"
"85"	"patient.drugs.drug.11.days_to_drug_therapy_start"	"1"	"1618 ,1835 ,249 ,4470 ,NA ,"
"86"	"patient.drugs.drug.11.drug_name"	"1"	"bevacizumab ,gemcitabine ,NA ,tamoxifen ,xeloda ,"
"87"	"patient.drugs.drug.11.measure_of_response"	"1"	"clinical progressive disease ,NA ,"
"88"	"patient.drugs.drug.11.month_of_form_completion"	"1"	"1 ,5 ,8 ,9 ,NA ,"
"89"	"patient.drugs.drug.11.number_cycles"	"1"	"2 ,4 ,NA ,"
"90"	"patient.drugs.drug.11.prescribed_dose"	"1"	"1049 ,800 ,NA ,"
"91"	"patient.drugs.drug.11.prescribed_dose_units"	"1"	"mg ,mg/m2 ,NA ,"
"92"	"patient.drugs.drug.11.regimen_indication"	"1"	"adjuvant ,NA ,recurrence ,"
"94"	"patient.drugs.drug.11.regimen_number"	"1"	"11 ,3 ,NA ,"
"95"	"patient.drugs.drug.11.route_of_administrations.route_of_administration"	"1"	"intravenous (iv) ,NA ,"
"96"	"patient.drugs.drug.11.therapy_ongoing"	"1"	"NA ,no ,"
"97"	"patient.drugs.drug.11.therapy_types.therapy_type"	"1"	"chemotherapy ,hormone therapy ,NA ,"
"99"	"patient.drugs.drug.11.total_dose"	"1"	"2800 ,4196 ,NA ,"
"100"	"patient.drugs.drug.11.total_dose_units"	"1"	"mg ,NA ,"
"101"	"patient.drugs.drug.11.tx_on_clinical_trial"	"1"	"NA ,no ,yes ,"
"102"	"patient.drugs.drug.11.year_of_form_completion"	"1"	"2011 ,2012 ,2013 ,2014 ,NA ,"
"103"	"patient.drugs.drug.12.bcr_drug_barcode"	"1"	"NA ,tcga-a2-a0ew-d59523 ,tcga-ao-a03n-d20931 ,tcga-gm-a2da-d47225 ,"
"104"	"patient.drugs.drug.12.bcr_drug_uuid"	"1"	"1b00197c-7f84-4429-80e9-471f087d8753 ,9faae45e-9014-4cd8-bbba-f327c60e65d7 ,d8b2fed7-8269-47d8-90dc-e1a16e08e05f ,NA ,"
"106"	"patient.drugs.drug.12.day_of_form_completion"	"1"	"14 ,23 ,24 ,NA ,"
"107"	"patient.drugs.drug.12.days_to_drug_therapy_end"	"1"	"1787 ,4494 ,NA ,"
"108"	"patient.drugs.drug.12.days_to_drug_therapy_start"	"1"	"1696 ,1857 ,4470 ,NA ,"
"109"	"patient.drugs.drug.12.drug_name"	"1"	"doxorubicin liposome ,NA ,vinorelbine ,yondelis ,"
"110"	"patient.drugs.drug.12.measure_of_response"	"1"	"clinical progressive disease ,NA ,"
"111"	"patient.drugs.drug.12.month_of_form_completion"	"1"	"1 ,5 ,8 ,NA ,"
"112"	"patient.drugs.drug.12.number_cycles"	"1"	"16 ,NA ,"
"113"	"patient.drugs.drug.12.prescribed_dose"	"1"	"25 ,NA ,"
"114"	"patient.drugs.drug.12.prescribed_dose_units"	"1"	"mg/m2 ,NA ,"
"115"	"patient.drugs.drug.12.regimen_indication"	"1"	"NA ,recurrence ,"
"117"	"patient.drugs.drug.12.regimen_number"	"1"	"12 ,NA ,"
"118"	"patient.drugs.drug.12.route_of_administrations.route_of_administration"	"1"	"intravenous (iv) ,NA ,"
"119"	"patient.drugs.drug.12.therapy_ongoing"	"1"	"NA ,no ,yes ,"
"120"	"patient.drugs.drug.12.therapy_types.therapy_type"	"1"	"chemotherapy ,NA ,"
"122"	"patient.drugs.drug.12.total_dose"	"1"	"704 ,NA ,"
"123"	"patient.drugs.drug.12.total_dose_units"	"1"	"mg ,NA ,"
"124"	"patient.drugs.drug.12.tx_on_clinical_trial"	"1"	"NA ,no ,yes ,"
"125"	"patient.drugs.drug.12.year_of_form_completion"	"1"	"2012 ,2013 ,2014 ,NA ,"
"126"	"patient.drugs.drug.13.bcr_drug_barcode"	"1"	"NA ,tcga-ao-a03n-d20932 ,tcga-gm-a2da-d47228 ,"
"127"	"patient.drugs.drug.13.bcr_drug_uuid"	"1"	"5cb72b1a-283e-4161-a53a-824bc9641e61 ,a7b8633b-19cd-4008-887d-77be720af867 ,NA ,"
"129"	"patient.drugs.drug.13.day_of_form_completion"	"1"	"23 ,24 ,NA ,"
"130"	"patient.drugs.drug.13.days_to_drug_therapy_end"	"1"	"4720 ,NA ,"
"131"	"patient.drugs.drug.13.days_to_drug_therapy_start"	"1"	"1989 ,4515 ,NA ,"
"132"	"patient.drugs.drug.13.drug_name"	"1"	"NA ,xeloda ,xgeva ,"
"133"	"patient.drugs.drug.13.measure_of_response"	"1"	"NA ,stable disease ,"
"134"	"patient.drugs.drug.13.month_of_form_completion"	"1"	"1 ,8 ,NA ,"
"135"	"patient.drugs.drug.13.number_cycles"	"1"	"2 ,NA ,"
"136"	"patient.drugs.drug.13.prescribed_dose"	"1"	"120 ,NA ,"
"137"	"patient.drugs.drug.13.prescribed_dose_units"	"1"	"mg ,NA ,"
"138"	"patient.drugs.drug.13.regimen_indication"	"1"	"NA ,progression ,"
"140"	"patient.drugs.drug.13.regimen_number"	"1"	"13 ,NA ,"
"141"	"patient.drugs.drug.13.route_of_administrations.route_of_administration"	"1"	"NA ,subcutaneous (sc) ,"
"142"	"patient.drugs.drug.13.therapy_ongoing"	"1"	"NA ,no ,yes ,"
"143"	"patient.drugs.drug.13.therapy_types.therapy_type"	"1"	"chemotherapy ,NA ,other, specify ,"
"144"	"patient.drugs.drug.13.therapy_types.therapy_type_notes"	"1"	"bone metastases ,NA ,"
"145"	"patient.drugs.drug.13.total_dose"	"1"	"240 ,NA ,"
"146"	"patient.drugs.drug.13.total_dose_units"	"1"	"mg ,NA ,"
"147"	"patient.drugs.drug.13.tx_on_clinical_trial"	"1"	"NA ,no ,"
"148"	"patient.drugs.drug.13.year_of_form_completion"	"1"	"2012 ,2013 ,NA ,"
"149"	"patient.drugs.drug.14.bcr_drug_barcode"	"1"	"NA ,tcga-gm-a2da-d47229 ,"
"150"	"patient.drugs.drug.14.bcr_drug_uuid"	"1"	"e41e7973-fe0f-4d97-a8db-69bfe8b0d08c ,NA ,"
"152"	"patient.drugs.drug.14.day_of_form_completion"	"1"	"23 ,NA ,"
"153"	"patient.drugs.drug.14.days_to_drug_therapy_end"	"1"	"5015 ,NA ,"
"154"	"patient.drugs.drug.14.days_to_drug_therapy_start"	"1"	"4721 ,NA ,"
"155"	"patient.drugs.drug.14.drug_name"	"1"	"aromasin ,NA ,"
"156"	"patient.drugs.drug.14.measure_of_response"	"1"	"NA ,stable disease ,"
"157"	"patient.drugs.drug.14.month_of_form_completion"	"1"	"8 ,NA ,"
"165"	"patient.drugs.drug.14.therapy_ongoing"	"1"	"NA ,no ,"
"166"	"patient.drugs.drug.14.therapy_types.therapy_type"	"1"	"hormone therapy ,NA ,"
"170"	"patient.drugs.drug.14.tx_on_clinical_trial"	"1"	"NA ,no ,"
"171"	"patient.drugs.drug.14.year_of_form_completion"	"1"	"2013 ,NA ,"
"172"	"patient.drugs.drug.15.bcr_drug_barcode"	"1"	"NA ,tcga-gm-a2da-d47230 ,"
"173"	"patient.drugs.drug.15.bcr_drug_uuid"	"1"	"f503b87e-a4f9-4fa8-9508-93b7658c1fda ,NA ,"
"175"	"patient.drugs.drug.15.day_of_form_completion"	"1"	"23 ,NA ,"
"176"	"patient.drugs.drug.15.days_to_drug_therapy_end"	"1"	"5455 ,NA ,"
"177"	"patient.drugs.drug.15.days_to_drug_therapy_start"	"1"	"5021 ,NA ,"
"178"	"patient.drugs.drug.15.drug_name"	"1"	"NA ,xeloda ,"
"179"	"patient.drugs.drug.15.measure_of_response"	"1"	"NA ,stable disease ,"
"180"	"patient.drugs.drug.15.month_of_form_completion"	"1"	"8 ,NA ,"
"188"	"patient.drugs.drug.15.therapy_ongoing"	"1"	"NA ,no ,"
"189"	"patient.drugs.drug.15.therapy_types.therapy_type"	"1"	"chemotherapy ,NA ,"
"193"	"patient.drugs.drug.15.tx_on_clinical_trial"	"1"	"NA ,no ,"
"194"	"patient.drugs.drug.15.year_of_form_completion"	"1"	"2013 ,NA ,"
"195"	"patient.drugs.drug.16.bcr_drug_barcode"	"1"	"NA ,tcga-gm-a2da-d47231 ,"
"196"	"patient.drugs.drug.16.bcr_drug_uuid"	"1"	"b9f6747c-a8e8-4dff-b2ff-6378094f03e1 ,NA ,"
"198"	"patient.drugs.drug.16.day_of_form_completion"	"1"	"23 ,NA ,"
"199"	"patient.drugs.drug.16.days_to_drug_therapy_end"	"1"	"5678 ,NA ,"
"200"	"patient.drugs.drug.16.days_to_drug_therapy_start"	"1"	"5455 ,NA ,"
"201"	"patient.drugs.drug.16.drug_name"	"1"	"abraxane ,NA ,"
"202"	"patient.drugs.drug.16.measure_of_response"	"1"	"NA ,stable disease ,"
"203"	"patient.drugs.drug.16.month_of_form_completion"	"1"	"8 ,NA ,"
"211"	"patient.drugs.drug.16.therapy_ongoing"	"1"	"NA ,no ,"
"212"	"patient.drugs.drug.16.therapy_types.therapy_type"	"1"	"chemotherapy ,NA ,"
"216"	"patient.drugs.drug.16.tx_on_clinical_trial"	"1"	"NA ,no ,"
"217"	"patient.drugs.drug.16.year_of_form_completion"	"1"	"2013 ,NA ,"
"218"	"patient.drugs.drug.17.bcr_drug_barcode"	"1"	"NA ,tcga-gm-a2da-d47232 ,"
"219"	"patient.drugs.drug.17.bcr_drug_uuid"	"1"	"3411631a-3c34-4a06-a5e7-db6f0e49ca25 ,NA ,"
"221"	"patient.drugs.drug.17.day_of_form_completion"	"1"	"23 ,NA ,"
"222"	"patient.drugs.drug.17.days_to_drug_therapy_end"	"1"	"5797 ,NA ,"
"223"	"patient.drugs.drug.17.days_to_drug_therapy_start"	"1"	"5684 ,NA ,"
"224"	"patient.drugs.drug.17.drug_name"	"1"	"ixabepilone ,NA ,"
"225"	"patient.drugs.drug.17.measure_of_response"	"1"	"clinical progressive disease ,NA ,"
"226"	"patient.drugs.drug.17.month_of_form_completion"	"1"	"8 ,NA ,"
"234"	"patient.drugs.drug.17.therapy_ongoing"	"1"	"NA ,no ,"
"235"	"patient.drugs.drug.17.therapy_types.therapy_type"	"1"	"chemotherapy ,NA ,"
"239"	"patient.drugs.drug.17.tx_on_clinical_trial"	"1"	"NA ,no ,"
"240"	"patient.drugs.drug.17.year_of_form_completion"	"1"	"2013 ,NA ,"
"241"	"patient.drugs.drug.18.bcr_drug_barcode"	"1"	"NA ,tcga-gm-a2da-d47234 ,"
"242"	"patient.drugs.drug.18.bcr_drug_uuid"	"1"	"bae1a1f1-6edc-4e7e-ba5e-632c9f3e6aa9 ,NA ,"
"244"	"patient.drugs.drug.18.day_of_form_completion"	"1"	"23 ,NA ,"
"245"	"patient.drugs.drug.18.days_to_drug_therapy_end"	"1"	"6028 ,NA ,"
"246"	"patient.drugs.drug.18.days_to_drug_therapy_start"	"1"	"5797 ,NA ,"
"247"	"patient.drugs.drug.18.drug_name"	"1"	"herceptin ,NA ,"
"248"	"patient.drugs.drug.18.measure_of_response"	"1"	"NA ,stable disease ,"
"249"	"patient.drugs.drug.18.month_of_form_completion"	"1"	"8 ,NA ,"
"257"	"patient.drugs.drug.18.therapy_ongoing"	"1"	"NA ,no ,"
"258"	"patient.drugs.drug.18.therapy_types.therapy_type"	"1"	"immunotherapy ,NA ,"
"262"	"patient.drugs.drug.18.tx_on_clinical_trial"	"1"	"NA ,no ,"
"263"	"patient.drugs.drug.18.year_of_form_completion"	"1"	"2013 ,NA ,"
"264"	"patient.drugs.drug.19.bcr_drug_barcode"	"1"	"NA ,tcga-gm-a2da-d47236 ,"
"265"	"patient.drugs.drug.19.bcr_drug_uuid"	"1"	"28b70e98-675a-4649-a171-1ccc398cfb9f ,NA ,"
"267"	"patient.drugs.drug.19.day_of_form_completion"	"1"	"23 ,NA ,"
"268"	"patient.drugs.drug.19.days_to_drug_therapy_end"	"1"	"6029 ,NA ,"
"269"	"patient.drugs.drug.19.days_to_drug_therapy_start"	"1"	"5909 ,NA ,"
"270"	"patient.drugs.drug.19.drug_name"	"1"	"NA ,tamoxifen ,"
"271"	"patient.drugs.drug.19.measure_of_response"	"1"	"clinical progressive disease ,NA ,"
"272"	"patient.drugs.drug.19.month_of_form_completion"	"1"	"8 ,NA ,"
"280"	"patient.drugs.drug.19.therapy_ongoing"	"1"	"NA ,no ,"
"281"	"patient.drugs.drug.19.therapy_types.therapy_type"	"1"	"hormone therapy ,NA ,"
"285"	"patient.drugs.drug.19.tx_on_clinical_trial"	"1"	"NA ,no ,"
"286"	"patient.drugs.drug.19.year_of_form_completion"	"1"	"2013 ,NA ,"
"289"	"patient.drugs.drug.2.clinical_trail_drug_classification"	"0.0967214920602236"	"n/a ,NA ,"
"294"	"patient.drugs.drug.2.measure_of_response"	"0.407296351824088"	"clinical progressive disease ,complete response ,NA ,partial response ,stable disease ,"
"298"	"patient.drugs.drug.2.prescribed_dose_units"	"0.539730134932534"	"mg ,mg/day ,mg/kg ,mg/m2 ,mg/m2/day ,mg/m2/wk ,NA ,"
"299"	"patient.drugs.drug.2.regimen_indication"	"0.357821089455272"	"adjuvant ,NA ,other: specify in notes ,palliative ,progression ,recurrence ,"
"300"	"patient.drugs.drug.2.regimen_indication_notes"	"0.16791604197901"	"maintenance therapy ,NA ,neo-adjuvant ,"
"302"	"patient.drugs.drug.2.route_of_administrations.route_of_administration"	"0.508745627186407"	"intramuscular (im) ,intravenous (iv) ,NA ,oral ,subcutaneous (sc) ,"
"303"	"patient.drugs.drug.2.route_of_administrations.route_of_administration.2"	"1"	"intravenous (iv) ,NA ,"
"304"	"patient.drugs.drug.2.therapy_ongoing"	"1"	"NA ,no ,yes ,"
"305"	"patient.drugs.drug.2.therapy_types.therapy_type"	"0.211894052973513"	"chemotherapy ,hormone therapy ,immunotherapy ,NA ,other, specify ,"
"306"	"patient.drugs.drug.2.therapy_types.therapy_type_notes"	"0.0814176245210728"	"bisphosphonate ,NA ,"
"308"	"patient.drugs.drug.2.total_dose_units"	"0.830084957521239"	"meq ,mg ,mg/day ,mg/m2 ,mg/wk ,NA ,"
"309"	"patient.drugs.drug.2.tx_on_clinical_trial"	"0.885557221389305"	"NA ,no ,yes ,"
"310"	"patient.drugs.drug.2.year_of_form_completion"	"0.684657671164418"	"2010 ,2011 ,2012 ,2013 ,2014 ,2015 ,NA ,"
"311"	"patient.drugs.drug.20.bcr_drug_barcode"	"1"	"NA ,tcga-gm-a2da-d47237 ,"
"312"	"patient.drugs.drug.20.bcr_drug_uuid"	"1"	"d2f15985-953a-4b07-b205-27967c46571d ,NA ,"
"314"	"patient.drugs.drug.20.day_of_form_completion"	"1"	"23 ,NA ,"
"315"	"patient.drugs.drug.20.days_to_drug_therapy_end"	"1"	"6213 ,NA ,"
"316"	"patient.drugs.drug.20.days_to_drug_therapy_start"	"1"	"6051 ,NA ,"
"317"	"patient.drugs.drug.20.drug_name"	"1"	"NA ,xeloda ,"
"318"	"patient.drugs.drug.20.measure_of_response"	"1"	"NA ,stable disease ,"
"319"	"patient.drugs.drug.20.month_of_form_completion"	"1"	"8 ,NA ,"
"327"	"patient.drugs.drug.20.therapy_ongoing"	"1"	"NA ,no ,"
"328"	"patient.drugs.drug.20.therapy_types.therapy_type"	"1"	"chemotherapy ,NA ,"
"332"	"patient.drugs.drug.20.tx_on_clinical_trial"	"1"	"NA ,no ,"
"333"	"patient.drugs.drug.20.year_of_form_completion"	"1"	"2013 ,NA ,"
"334"	"patient.drugs.drug.21.bcr_drug_barcode"	"1"	"NA ,tcga-gm-a2da-d47238 ,"
"335"	"patient.drugs.drug.21.bcr_drug_uuid"	"1"	"89719fba-e180-4f48-ae3b-75cbfb127146 ,NA ,"
"337"	"patient.drugs.drug.21.day_of_form_completion"	"1"	"23 ,NA ,"
"338"	"patient.drugs.drug.21.days_to_drug_therapy_end"	"1"	"6536 ,NA ,"
"339"	"patient.drugs.drug.21.days_to_drug_therapy_start"	"1"	"6051 ,NA ,"
"340"	"patient.drugs.drug.21.drug_name"	"1"	"lapatinib ,NA ,"
"341"	"patient.drugs.drug.21.measure_of_response"	"1"	"NA ,stable disease ,"
"342"	"patient.drugs.drug.21.month_of_form_completion"	"1"	"8 ,NA ,"
"350"	"patient.drugs.drug.21.therapy_ongoing"	"1"	"NA ,no ,"
"351"	"patient.drugs.drug.21.therapy_types.therapy_type"	"1"	"chemotherapy ,NA ,"
"355"	"patient.drugs.drug.21.tx_on_clinical_trial"	"1"	"NA ,no ,"
"356"	"patient.drugs.drug.21.year_of_form_completion"	"1"	"2013 ,NA ,"
"357"	"patient.drugs.drug.22.bcr_drug_barcode"	"1"	"NA ,tcga-gm-a2da-d47240 ,"
"358"	"patient.drugs.drug.22.bcr_drug_uuid"	"1"	"4cdd3f8e-eff0-49c7-972e-40ae2cab2b7a ,NA ,"
"360"	"patient.drugs.drug.22.day_of_form_completion"	"1"	"23 ,NA ,"
"361"	"patient.drugs.drug.22.days_to_drug_therapy_end"	"1"	"6422 ,NA ,"
"362"	"patient.drugs.drug.22.days_to_drug_therapy_start"	"1"	"6372 ,NA ,"
"363"	"patient.drugs.drug.22.drug_name"	"1"	"NA ,navelbine ,"
"364"	"patient.drugs.drug.22.measure_of_response"	"1"	"clinical progressive disease ,NA ,"
"365"	"patient.drugs.drug.22.month_of_form_completion"	"1"	"8 ,NA ,"
"373"	"patient.drugs.drug.22.therapy_ongoing"	"1"	"NA ,no ,"
"374"	"patient.drugs.drug.22.therapy_types.therapy_type"	"1"	"chemotherapy ,NA ,"
"378"	"patient.drugs.drug.22.tx_on_clinical_trial"	"1"	"NA ,no ,"
"379"	"patient.drugs.drug.22.year_of_form_completion"	"1"	"2013 ,NA ,"
"380"	"patient.drugs.drug.23.bcr_drug_barcode"	"1"	"NA ,tcga-gm-a2da-d47241 ,"
"381"	"patient.drugs.drug.23.bcr_drug_uuid"	"1"	"eebdc3b3-bcf1-4629-9c08-8129305599b7 ,NA ,"
"383"	"patient.drugs.drug.23.day_of_form_completion"	"1"	"23 ,NA ,"
"384"	"patient.drugs.drug.23.days_to_drug_therapy_end"	"1"	"6536 ,NA ,"
"385"	"patient.drugs.drug.23.days_to_drug_therapy_start"	"1"	"6372 ,NA ,"
"386"	"patient.drugs.drug.23.drug_name"	"1"	"herceptin ,NA ,"
"387"	"patient.drugs.drug.23.measure_of_response"	"1"	"NA ,stable disease ,"
"388"	"patient.drugs.drug.23.month_of_form_completion"	"1"	"8 ,NA ,"
"396"	"patient.drugs.drug.23.therapy_ongoing"	"1"	"NA ,no ,"
"397"	"patient.drugs.drug.23.therapy_types.therapy_type"	"1"	"immunotherapy ,NA ,"
"401"	"patient.drugs.drug.23.tx_on_clinical_trial"	"1"	"NA ,no ,"
"402"	"patient.drugs.drug.23.year_of_form_completion"	"1"	"2013 ,NA ,"
"405"	"patient.drugs.drug.3.clinical_trail_drug_classification"	"0.149925037481259"	"n/a ,NA ,taxol ,"
"410"	"patient.drugs.drug.3.measure_of_response"	"0.664667666166917"	"clinical progressive disease ,complete response ,NA ,partial response ,stable disease ,"
"414"	"patient.drugs.drug.3.prescribed_dose_units"	"0.105947026486757"	"mg ,mg/day ,mg/kg ,mg/m2 ,mg/m2/day ,NA ,ug ,"
"415"	"patient.drugs.drug.3.regimen_indication"	"0.862568715642179"	"adjuvant ,NA ,other: specify in notes ,palliative ,progression ,recurrence ,"
"416"	"patient.drugs.drug.3.regimen_indication_notes"	"1"	"cancer vaccine trial ,NA ,"
"418"	"patient.drugs.drug.3.route_of_administrations.route_of_administration"	"0.224887556221889"	"intramuscular (im) ,intravenous (iv) ,NA ,oral ,subcutaneous (sc) ,"
"419"	"patient.drugs.drug.3.therapy_ongoing"	"0.856071964017991"	"NA ,no ,yes ,"
"420"	"patient.drugs.drug.3.therapy_types.therapy_type"	"0.565717141429285"	"ancillary ,chemotherapy ,hormone therapy ,immunotherapy ,NA ,other, specify ,targeted molecular therapy ,"
"421"	"patient.drugs.drug.3.therapy_types.therapy_type_notes"	"0.220389805097451"	"aromatase inhibitor ,biphosphonate ,bisphosphonate ,NA ,"
"423"	"patient.drugs.drug.3.total_dose_units"	"0.39880059970015"	"mg ,mg/day ,mg/kg ,mg/m2 ,NA ,ug ,"
"424"	"patient.drugs.drug.3.tx_on_clinical_trial"	"0.72063968015992"	"NA ,no ,yes ,"
"425"	"patient.drugs.drug.3.year_of_form_completion"	"0.237881059470265"	"2010 ,2011 ,2012 ,2013 ,2014 ,2015 ,NA ,"
"428"	"patient.drugs.drug.4.clinical_trail_drug_classification"	"0.0518298246242523"	"n/a ,NA ,"
"433"	"patient.drugs.drug.4.measure_of_response"	"0.305847076461769"	"clinical progressive disease ,complete response ,NA ,partial response ,stable disease ,"
"437"	"patient.drugs.drug.4.prescribed_dose_units"	"0.781609195402299"	"mg ,mg/day ,mg/kg ,mg/m2 ,NA ,ug ,"
"438"	"patient.drugs.drug.4.regimen_indication"	"0.72263868065967"	"adjuvant ,NA ,other: specify in notes ,palliative ,progression ,recurrence ,"
"439"	"patient.drugs.drug.4.regimen_indication_notes"	"1"	"cancer vaccine trial ,NA ,"
