"V1"	"V2"	"V3"	"V4"
"133"	"patient.drugs.drug.6.clinical_trail_drug_classification"	"1"	"NA ,vaccine ,"
"134"	"patient.drugs.drug.6.day_of_form_completion"	"1"	"14 ,15 ,17 ,6 ,NA ,"
"135"	"patient.drugs.drug.6.days_to_drug_therapy_end"	"1"	"157 ,1767 ,559 ,NA ,"
"136"	"patient.drugs.drug.6.days_to_drug_therapy_start"	"1"	"1644 ,23 ,505 ,913 ,NA ,"
"137"	"patient.drugs.drug.6.drug_name"	"1"	"dacarbazine ,erythropoietin ,interferon-α2 ,NA ,"
"138"	"patient.drugs.drug.6.measure_of_response"	"1"	"clinical progressive disease ,complete response ,NA ,partial response ,"
"139"	"patient.drugs.drug.6.month_of_form_completion"	"1"	"10 ,2 ,5 ,7 ,NA ,"
"147"	"patient.drugs.drug.6.therapy_ongoing"	"1"	"NA ,no ,"
"148"	"patient.drugs.drug.6.therapy_types.therapy_type"	"1"	"ancillary ,chemotherapy ,immunotherapy ,NA ,vaccine ,"
"152"	"patient.drugs.drug.6.tx_on_clinical_trial"	"1"	"NA ,no ,yes ,"
"153"	"patient.drugs.drug.6.year_of_form_completion"	"1"	"2013 ,2014 ,NA ,"
"154"	"patient.drugs.drug.7.bcr_drug_barcode"	"1"	"NA ,tcga-eb-a24c-d40316 ,tcga-eb-a57m-d49924 ,"
"155"	"patient.drugs.drug.7.bcr_drug_uuid"	"1"	"294c8564-de5c-4fc3-9fee-ef9988c95177 ,eb700b3f-b6e9-43d5-87d0-fa0310f6d5fa ,NA ,"
"157"	"patient.drugs.drug.7.day_of_form_completion"	"1"	"14 ,15 ,NA ,"
"158"	"patient.drugs.drug.7.days_to_drug_therapy_end"	"1"	"157 ,517 ,NA ,"
"159"	"patient.drugs.drug.7.days_to_drug_therapy_start"	"1"	"23 ,505 ,NA ,"
"160"	"patient.drugs.drug.7.drug_name"	"1"	"ciclosporin ,cisplatin ,NA ,"
"161"	"patient.drugs.drug.7.measure_of_response"	"1"	"complete response ,NA ,"
"162"	"patient.drugs.drug.7.month_of_form_completion"	"1"	"10 ,2 ,NA ,"
"170"	"patient.drugs.drug.7.therapy_ongoing"	"1"	"NA ,no ,"
"171"	"patient.drugs.drug.7.therapy_types.therapy_type"	"1"	"chemotherapy ,immunotherapy ,NA ,"
"175"	"patient.drugs.drug.7.tx_on_clinical_trial"	"1"	"NA ,no ,"
"176"	"patient.drugs.drug.7.year_of_form_completion"	"1"	"2013 ,NA ,"
"177"	"patient.drugs.drug.8.bcr_drug_barcode"	"1"	"NA ,tcga-eb-a57m-d49925 ,"
"178"	"patient.drugs.drug.8.bcr_drug_uuid"	"1"	"b420b3bf-54c1-41a1-b89b-ccd03d217bcb ,NA ,"
"180"	"patient.drugs.drug.8.day_of_form_completion"	"1"	"14 ,NA ,"
"181"	"patient.drugs.drug.8.days_to_drug_therapy_end"	"1"	"157 ,NA ,"
"182"	"patient.drugs.drug.8.days_to_drug_therapy_start"	"1"	"23 ,NA ,"
"183"	"patient.drugs.drug.8.drug_name"	"1"	"NA ,renamin ,"
"184"	"patient.drugs.drug.8.measure_of_response"	"1"	"complete response ,NA ,"
"185"	"patient.drugs.drug.8.month_of_form_completion"	"1"	"10 ,NA ,"
"193"	"patient.drugs.drug.8.therapy_ongoing"	"1"	"NA ,no ,"
"194"	"patient.drugs.drug.8.therapy_types.therapy_type"	"1"	"ancillary ,NA ,"
"198"	"patient.drugs.drug.8.tx_on_clinical_trial"	"1"	"NA ,no ,"
"199"	"patient.drugs.drug.8.year_of_form_completion"	"1"	"2013 ,NA ,"
"207"	"patient.drugs.drug.measure_of_response"	"0.789605197401299"	"clinical progressive disease ,complete response ,NA ,partial response ,stable disease ,"
"209"	"patient.drugs.drug.number_cycles"	"1"	"1 ,2 ,4 ,NA ,"
"210"	"patient.drugs.drug.prescribed_dose"	"1"	"1 ,400 ,NA ,"
"211"	"patient.drugs.drug.prescribed_dose_units"	"1"	"mg ,mg/day ,mg/kg ,NA ,"
"212"	"patient.drugs.drug.regimen_indication"	"0.879560219890055"	"adjuvant ,NA ,other: specify in notes ,progression ,recurrence ,"
"213"	"patient.drugs.drug.regimen_indication_notes"	"1"	"at same time as surgery ,NA ,"
"214"	"patient.drugs.drug.regimen_number"	"1"	"01-130 ,08-144 ,1 ,6 ,96-99 ,ecog4697 ,NA ,"
"215"	"patient.drugs.drug.route_of_administrations.route_of_administration"	"1"	"intravenous (iv) ,NA ,oral ,subcutaneous (sc) ,"
"216"	"patient.drugs.drug.route_of_administrations.route_of_administration.2"	"1"	"NA ,subcutaneous (sc) ,"
"217"	"patient.drugs.drug.therapy_ongoing"	"0.502248875562219"	"NA ,no ,yes ,"
"218"	"patient.drugs.drug.therapy_types.therapy_type"	"0.186406796601699"	"chemotherapy ,hormone therapy ,immunotherapy ,NA ,other, specify ,targeted molecular therapy ,vaccine ,"
"219"	"patient.drugs.drug.therapy_types.therapy_type_notes"	"1"	"isolated limb perfusion (ilp) ,NA ,"
"222"	"patient.drugs.drug.tx_on_clinical_trial"	"0.11544227886057"	"NA ,no ,yes ,"
"223"	"patient.drugs.drug.year_of_form_completion"	"0.890554722638681"	"2012 ,2013 ,2014 ,NA ,"
"224"	"patient.ethnicity"	"0.771614192903548"	"hispanic or latino ,NA ,not hispanic or latino ,"
"228"	"patient.follow_ups.follow_up.2.day_of_form_completion"	"0.796101949025487"	"13 ,16 ,20 ,23 ,24 ,26 ,27 ,7 ,9 ,NA ,"
"229"	"patient.follow_ups.follow_up.2.days_to_death"	"1"	"620 ,721 ,NA ,"
"232"	"patient.follow_ups.follow_up.2.lost_follow_up"	"1"	"NA ,no ,yes ,"
"233"	"patient.follow_ups.follow_up.2.month_of_form_completion"	"0.855572213893053"	"10 ,11 ,12 ,2 ,3 ,4 ,7 ,9 ,NA ,"
"234"	"patient.follow_ups.follow_up.2.new_tumor_events.new_tumor_event.2.days_to_new_tumor_event_additional_surgery_procedure"	"0.113006396588486"	"5286 ,NA ,"
"235"	"patient.follow_ups.follow_up.2.new_tumor_events.new_tumor_event.2.days_to_new_tumor_event_after_initial_treatment"	"0.113006396588486"	"5276 ,NA ,"
"236"	"patient.follow_ups.follow_up.2.new_tumor_events.new_tumor_event.2.new_neoplasm_event_occurrence_anatomic_site"	"0.113006396588486"	"extremities ,NA ,"
"238"	"patient.follow_ups.follow_up.2.new_tumor_events.new_tumor_event.2.new_non_melanoma_event_histologic_type_text"	"0.113006396588486"	"bcc ,NA ,"
"241"	"patient.follow_ups.follow_up.2.new_tumor_events.new_tumor_event.2.new_tumor_additional_rad_tx"	"0.113006396588486"	"NA ,no ,"
"242"	"patient.follow_ups.follow_up.2.new_tumor_events.new_tumor_event.2.new_tumor_additional_rx_tx"	"0.113006396588486"	"NA ,no ,"
"243"	"patient.follow_ups.follow_up.2.new_tumor_events.new_tumor_event.2.new_tumor_event_additional_surgery_procedure"	"0.113006396588486"	"NA ,yes ,"
"247"	"patient.follow_ups.follow_up.2.new_tumor_events.new_tumor_event.days_to_new_tumor_event_additional_surgery_procedure"	"0.315342328835582"	"1697 ,3515 ,5286 ,NA ,"
"248"	"patient.follow_ups.follow_up.2.new_tumor_events.new_tumor_event.days_to_new_tumor_event_after_initial_treatment"	"0.519240379810095"	"1689 ,3082 ,3488 ,5276 ,599 ,721 ,NA ,"
"249"	"patient.follow_ups.follow_up.2.new_tumor_events.new_tumor_event.new_neoplasm_event_occurrence_anatomic_site"	"0.113006396588486"	"extremities ,NA ,"
"250"	"patient.follow_ups.follow_up.2.new_tumor_events.new_tumor_event.new_neoplasm_event_type"	"1"	"distant metastasis ,locoregional recurrence ,NA ,regional lymph node ,"
"251"	"patient.follow_ups.follow_up.2.new_tumor_events.new_tumor_event.new_non_melanoma_event_histologic_type_text"	"0.113006396588486"	"NA ,scc ,"
"254"	"patient.follow_ups.follow_up.2.new_tumor_events.new_tumor_event.new_tumor_additional_rad_tx"	"0.382025824046268"	"NA ,no ,"
"255"	"patient.follow_ups.follow_up.2.new_tumor_events.new_tumor_event.new_tumor_additional_rx_tx"	"0.452461590337769"	"NA ,no ,"
"256"	"patient.follow_ups.follow_up.2.new_tumor_events.new_tumor_event.new_tumor_event_additional_surgery_procedure"	"0.386806596701649"	"NA ,no ,yes ,"
"257"	"patient.follow_ups.follow_up.2.new_tumor_events.new_tumor_event.new_tumor_metastasis_anatomic_site"	"1"	"brain ,NA ,other, specify ,"
"258"	"patient.follow_ups.follow_up.2.new_tumor_events.new_tumor_event.new_tumor_metastasis_anatomic_site_other_text"	"1"	"NA ,subcutaneous skin chest wall ,"
"260"	"patient.follow_ups.follow_up.2.new_tumor_events.new_tumor_event_after_initial_treatment"	"0.704647676161919"	"NA ,no ,yes ,"
"261"	"patient.follow_ups.follow_up.2.person_neoplasm_cancer_status"	"1"	"NA ,tumor free ,with tumor ,"
"262"	"patient.follow_ups.follow_up.2.postoperative_rx_tx"	"1"	"NA ,no ,yes ,"
"263"	"patient.follow_ups.follow_up.2.radiation_therapy"	"0.343828085957021"	"NA ,no ,yes ,"
"264"	"patient.follow_ups.follow_up.2.subsequent_primary_melanoma_during_followup"	"0.707609074383408"	"NA ,no ,"
"265"	"patient.follow_ups.follow_up.2.vital_status"	"1"	"alive ,dead ,NA ,"
"266"	"patient.follow_ups.follow_up.2.year_of_form_completion"	"1"	"2014 ,2015 ,NA ,"
"267"	"patient.follow_ups.follow_up.3.bcr_followup_barcode"	"0.391804097951024"	"NA ,tcga-da-a95v-f71091 ,tcga-da-a95w-f71092 ,tcga-da-a95x-f71094 ,tcga-eb-a3xd-f71530 ,"
"268"	"patient.follow_ups.follow_up.3.bcr_followup_uuid"	"0.393803098450775"	"012df47a-2125-488c-89ed-835faf62dabf ,2d7e2812-7d04-40bd-9c1d-b0fc18cbc9a6 ,86fc08fd-f43c-41ac-9e79-f142e94ca95a ,ea2c7b2f-6b9c-4433-a9fb-a82efa3309bf ,NA ,"
"269"	"patient.follow_ups.follow_up.3.day_of_form_completion"	"0.382808595702149"	"20 ,26 ,NA ,"
"271"	"patient.follow_ups.follow_up.3.days_to_last_followup"	"0.357321339330335"	"1160 ,1880 ,2193 ,765 ,NA ,"
"273"	"patient.follow_ups.follow_up.3.lost_follow_up"	"0.382025824046268"	"NA ,no ,"
"274"	"patient.follow_ups.follow_up.3.month_of_form_completion"	"0.382025824046268"	"3 ,NA ,"
"288"	"patient.follow_ups.follow_up.3.new_tumor_events.new_tumor_event_after_initial_treatment"	"0.382025824046268"	"NA ,no ,"
"289"	"patient.follow_ups.follow_up.3.person_neoplasm_cancer_status"	"0.382025824046268"	"NA ,tumor free ,"
"290"	"patient.follow_ups.follow_up.3.postoperative_rx_tx"	"0.382025824046268"	"NA ,no ,"
"291"	"patient.follow_ups.follow_up.3.radiation_therapy"	"0.382025824046268"	"NA ,no ,"
"292"	"patient.follow_ups.follow_up.3.subsequent_primary_melanoma_during_followup"	"1"	"NA ,no ,"
"293"	"patient.follow_ups.follow_up.3.vital_status"	"0.382025824046268"	"alive ,NA ,"
"294"	"patient.follow_ups.follow_up.3.year_of_form_completion"	"0.382025824046268"	"2015 ,NA ,"
"300"	"patient.follow_ups.follow_up.followup_case_report_form_submission_reason"	"1"	"NA ,scheduled follow-up submission ,"
"301"	"patient.follow_ups.follow_up.lost_follow_up"	"0.584707646176912"	"NA ,no ,yes ,"
"304"	"patient.follow_ups.follow_up.new_tumor_events.new_tumor_event.10.days_to_new_tumor_event_after_initial_treatment"	"1"	"2367 ,NA ,"
"306"	"patient.follow_ups.follow_up.new_tumor_events.new_tumor_event.10.new_neoplasm_event_type"	"1"	"distant metastasis ,NA ,"
"310"	"patient.follow_ups.follow_up.new_tumor_events.new_tumor_event.10.new_tumor_additional_rad_tx"	"1"	"NA ,no ,"
"311"	"patient.follow_ups.follow_up.new_tumor_events.new_tumor_event.10.new_tumor_additional_rx_tx"	"1"	"NA ,no ,"
"312"	"patient.follow_ups.follow_up.new_tumor_events.new_tumor_event.10.new_tumor_event_additional_surgery_procedure"	"1"	"NA ,no ,"
"313"	"patient.follow_ups.follow_up.new_tumor_events.new_tumor_event.10.new_tumor_metastasis_anatomic_site"	"1"	"NA ,other, specify ,"
"314"	"patient.follow_ups.follow_up.new_tumor_events.new_tumor_event.10.new_tumor_metastasis_anatomic_site_other_text"	"1"	"ln left pelvic ,NA ,"
"318"	"patient.follow_ups.follow_up.new_tumor_events.new_tumor_event.2.new_neoplasm_event_occurrence_anatomic_site"	"0.213456526889363"	"NA ,other, specify ,"
"319"	"patient.follow_ups.follow_up.new_tumor_events.new_tumor_event.2.new_neoplasm_event_type"	"0.512743628185907"	"distant metastasis ,locoregional recurrence ,NA ,regional lymph node ,"
"320"	"patient.follow_ups.follow_up.new_tumor_events.new_tumor_event.2.new_non_melanoma_event_histologic_type_text"	"0.213893053473263"	"adenocarcinoma ,adenocarcinoma pancreas ,NA ,"
"323"	"patient.follow_ups.follow_up.new_tumor_events.new_tumor_event.2.new_tumor_additional_rad_tx"	"0.530234882558721"	"NA ,no ,yes ,"
"324"	"patient.follow_ups.follow_up.new_tumor_events.new_tumor_event.2.new_tumor_additional_rx_tx"	"0.531734132933533"	"NA ,no ,yes ,"
"325"	"patient.follow_ups.follow_up.new_tumor_events.new_tumor_event.2.new_tumor_event_additional_surgery_procedure"	"0.214892553723138"	"NA ,no ,yes ,"
"326"	"patient.follow_ups.follow_up.new_tumor_events.new_tumor_event.2.new_tumor_metastasis_anatomic_site"	"0.0634682658670665"	"bone ,brain ,liver ,lung ,NA ,other, specify ,"
"329"	"patient.follow_ups.follow_up.new_tumor_events.new_tumor_event.3.days_to_new_tumor_event_additional_surgery_procedure"	"1"	"11007 ,1328 ,1965 ,3896 ,NA ,"
"332"	"patient.follow_ups.follow_up.new_tumor_events.new_tumor_event.3.new_neoplasm_event_type"	"0.328835582208896"	"distant metastasis ,locoregional recurrence ,NA ,regional lymph node ,"
"336"	"patient.follow_ups.follow_up.new_tumor_events.new_tumor_event.3.new_tumor_additional_rad_tx"	"0.538230884557721"	"NA ,no ,yes ,"
"337"	"patient.follow_ups.follow_up.new_tumor_events.new_tumor_event.3.new_tumor_additional_rx_tx"	"0.620189905047476"	"NA ,no ,yes ,"
"338"	"patient.follow_ups.follow_up.new_tumor_events.new_tumor_event.3.new_tumor_event_additional_surgery_procedure"	"0.638680659670165"	"NA ,no ,yes ,"
"339"	"patient.follow_ups.follow_up.new_tumor_events.new_tumor_event.3.new_tumor_metastasis_anatomic_site"	"0.331334332833583"	"bone ,liver ,lung ,NA ,other, specify ,"
"340"	"patient.follow_ups.follow_up.new_tumor_events.new_tumor_event.3.new_tumor_metastasis_anatomic_site_other_text"	"1"	"adrenal ,diaphragmatic lymph nodes ,liver and intestine ,muscle ,NA ,right abdominal wall nodule ,right anterior abdomen - skin and soft tissue ,right breast skin and soft tissue ,"
"342"	"patient.follow_ups.follow_up.new_tumor_events.new_tumor_event.4.days_to_new_tumor_event_additional_surgery_procedure"	"1"	"10916 ,6218 ,NA ,"
"345"	"patient.follow_ups.follow_up.new_tumor_events.new_tumor_event.4.new_neoplasm_event_type"	"1"	"distant metastasis ,NA ,regional lymph node ,"
"349"	"patient.follow_ups.follow_up.new_tumor_events.new_tumor_event.4.new_tumor_additional_rad_tx"	"1"	"NA ,no ,yes ,"
"350"	"patient.follow_ups.follow_up.new_tumor_events.new_tumor_event.4.new_tumor_additional_rx_tx"	"0.616691654172913"	"NA ,no ,yes ,"
"351"	"patient.follow_ups.follow_up.new_tumor_events.new_tumor_event.4.new_tumor_event_additional_surgery_procedure"	"1"	"NA ,no ,yes ,"
"352"	"patient.follow_ups.follow_up.new_tumor_events.new_tumor_event.4.new_tumor_metastasis_anatomic_site"	"0.28735632183908"	"brain ,liver ,lung ,NA ,other, specify ,"
"353"	"patient.follow_ups.follow_up.new_tumor_events.new_tumor_event.4.new_tumor_metastasis_anatomic_site_other_text"	"1"	"adrenal glands ,left breast  ln ,ln left neck ,mediastinal lymph nodes ,NA ,right anterior chest - skin and soft tissue ,small bowel ,spleen ,"
"355"	"patient.follow_ups.follow_up.new_tumor_events.new_tumor_event.5.days_to_new_tumor_event_additional_surgery_procedure"	"1"	"1828 ,2085 ,6218 ,771 ,NA ,"
"358"	"patient.follow_ups.follow_up.new_tumor_events.new_tumor_event.5.new_neoplasm_event_type"	"0.669165417291354"	"distant metastasis ,locoregional recurrence ,NA ,"
"362"	"patient.follow_ups.follow_up.new_tumor_events.new_tumor_event.5.new_tumor_additional_rad_tx"	"0.621841110321796"	"NA ,no ,"
"363"	"patient.follow_ups.follow_up.new_tumor_events.new_tumor_event.5.new_tumor_additional_rx_tx"	"1"	"NA ,no ,yes ,"
"364"	"patient.follow_ups.follow_up.new_tumor_events.new_tumor_event.5.new_tumor_event_additional_surgery_procedure"	"1"	"NA ,no ,yes ,"
"365"	"patient.follow_ups.follow_up.new_tumor_events.new_tumor_event.5.new_tumor_metastasis_anatomic_site"	"1"	"bone ,brain ,liver ,lung ,NA ,other, specify ,"
"366"	"patient.follow_ups.follow_up.new_tumor_events.new_tumor_event.5.new_tumor_metastasis_anatomic_site_other_text"	"1"	"left head - skin and soft tissue ,lymphnode ,mesenteric lymph nodes ,NA ,right supraspinatus muscle ,subcutaneous chest wall ,thoracic node ,"
"368"	"patient.follow_ups.follow_up.new_tumor_events.new_tumor_event.6.days_to_new_tumor_event_additional_surgery_procedure"	"1"	"1800 ,2253 ,6253 ,NA ,"
"369"	"patient.follow_ups.follow_up.new_tumor_events.new_tumor_event.6.days_to_new_tumor_event_after_initial_treatment"	"1"	"11006 ,1605 ,1800 ,2253 ,2367 ,4049 ,6249 ,648 ,NA ,"
"371"	"patient.follow_ups.follow_up.new_tumor_events.new_tumor_event.6.new_neoplasm_event_type"	"1"	"distant metastasis ,locoregional recurrence ,NA ,"
"375"	"patient.follow_ups.follow_up.new_tumor_events.new_tumor_event.6.new_tumor_additional_rad_tx"	"1"	"NA ,no ,yes ,"
"376"	"patient.follow_ups.follow_up.new_tumor_events.new_tumor_event.6.new_tumor_additional_rx_tx"	"1"	"NA ,no ,yes ,"
"377"	"patient.follow_ups.follow_up.new_tumor_events.new_tumor_event.6.new_tumor_event_additional_surgery_procedure"	"1"	"NA ,no ,yes ,"
"378"	"patient.follow_ups.follow_up.new_tumor_events.new_tumor_event.6.new_tumor_metastasis_anatomic_site"	"1"	"brain ,liver ,NA ,other, specify ,"
"379"	"patient.follow_ups.follow_up.new_tumor_events.new_tumor_event.6.new_tumor_metastasis_anatomic_site_other_text"	"1"	"left parotid tumour ,left upper arm skin and soft tissue ,NA ,spleen ,"
"381"	"patient.follow_ups.follow_up.new_tumor_events.new_tumor_event.7.days_to_new_tumor_event_additional_surgery_procedure"	"1"	"2408 ,NA ,"
"382"	"patient.follow_ups.follow_up.new_tumor_events.new_tumor_event.7.days_to_new_tumor_event_after_initial_treatment"	"1"	"11006 ,1574 ,2367 ,2408 ,6271 ,NA ,"
"384"	"patient.follow_ups.follow_up.new_tumor_events.new_tumor_event.7.new_neoplasm_event_type"	"1"	"distant metastasis ,NA ,"
"388"	"patient.follow_ups.follow_up.new_tumor_events.new_tumor_event.7.new_tumor_additional_rad_tx"	"1"	"NA ,no ,yes ,"
"389"	"patient.follow_ups.follow_up.new_tumor_events.new_tumor_event.7.new_tumor_additional_rx_tx"	"1"	"NA ,no ,yes ,"
"390"	"patient.follow_ups.follow_up.new_tumor_events.new_tumor_event.7.new_tumor_event_additional_surgery_procedure"	"1"	"NA ,no ,yes ,"
"391"	"patient.follow_ups.follow_up.new_tumor_events.new_tumor_event.7.new_tumor_metastasis_anatomic_site"	"1"	"brain ,NA ,other, specify ,"
"392"	"patient.follow_ups.follow_up.new_tumor_events.new_tumor_event.7.new_tumor_metastasis_anatomic_site_other_text"	"1"	"left anterior chest - skin and soft tissue ,left occipito-parietal scalp - skin and soft tissue ,NA ,upper abdomen subcutaneous deposits ,"
"394"	"patient.follow_ups.follow_up.new_tumor_events.new_tumor_event.8.days_to_new_tumor_event_additional_surgery_procedure"	"1"	"2455 ,6505 ,NA ,"
"395"	"patient.follow_ups.follow_up.new_tumor_events.new_tumor_event.8.days_to_new_tumor_event_after_initial_treatment"	"1"	"2367 ,2455 ,6505 ,NA ,"
"397"	"patient.follow_ups.follow_up.new_tumor_events.new_tumor_event.8.new_neoplasm_event_type"	"1"	"distant metastasis ,NA ,"
"401"	"patient.follow_ups.follow_up.new_tumor_events.new_tumor_event.8.new_tumor_additional_rad_tx"	"1"	"NA ,no ,"
"402"	"patient.follow_ups.follow_up.new_tumor_events.new_tumor_event.8.new_tumor_additional_rx_tx"	"1"	"NA ,no ,"
"403"	"patient.follow_ups.follow_up.new_tumor_events.new_tumor_event.8.new_tumor_event_additional_surgery_procedure"	"1"	"NA ,no ,yes ,"
"404"	"patient.follow_ups.follow_up.new_tumor_events.new_tumor_event.8.new_tumor_metastasis_anatomic_site"	"1"	"brain ,NA ,other, specify ,"
"405"	"patient.follow_ups.follow_up.new_tumor_events.new_tumor_event.8.new_tumor_metastasis_anatomic_site_other_text"	"1"	"ln right neck ,NA ,posterior neck ,"
